Anio,Pagina,Tipo,SS/SN,Proyecto,codigo UCAP,Descripcion UCAP,Colocar,Quitar,Descripcion Normalizada,Fuente,Clave Consolidacion
2026,15,SS,1392921,Andén CL 38C CL 38 C CR 92 A -49,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,2,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 15",5000263
2026,16,SS,1392940,Vía - CR 89 CR 89 Entre calles 43 y 44,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",1,,BRAZO 1 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 16",5200232
2026,16,SS,1392940,Vía - CR 89 CR 89 Entre calles 43 y 44,5200293,LUM LED (OMEGA II) 64.5W,1,,LUM LED OMEGA II 64.5W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 16",5200293
2026,16,SS,1392940,Vía - CR 89 CR 89 Entre calles 43 y 44,5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 16",5200419
2026,16,SS,1392940,Vía - CR 89 CR 89 Entre calles 43 y 44,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,20,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 16",5200464
2026,17,SS,1317709,CARABOBO NORTE 2C-1 CARRERA 52 ENTRE CALLE 109B Y CALLE 119,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",8,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 17",5200231
2026,17,SS,1317709,CARABOBO NORTE 2C-1 CARRERA 52 ENTRE CALLE 109B Y CALLE 119,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",23,4,BRAZO 1 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 17",5200232
2026,17,SS,1317709,CARABOBO NORTE 2C-1 CARRERA 52 ENTRE CALLE 109B Y CALLE 119,5200235,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/0°",,1,BRAZO 1 1/2 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 17",5200235
2026,17,SS,1317709,CARABOBO NORTE 2C-1 CARRERA 52 ENTRE CALLE 109B Y CALLE 119,5200241,UCAP BRAZO CURVO 3000M,20,,BRAZO CURVO 3000M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 17",5200241
2026,17,SS,1317709,CARABOBO NORTE 2C-1 CARRERA 52 ENTRE CALLE 109B Y CALLE 119,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,31,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 17",5000263
2026,17,SS,1317709,CARABOBO NORTE 2C-1 CARRERA 52 ENTRE CALLE 109B Y CALLE 119,5000265,LUM LED 130W ASIMÉTRICA 4000K HORIZONTAL,20,,LUM LED 130W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 17",5000265
2026,17,SS,1317709,CARABOBO NORTE 2C-1 CARRERA 52 ENTRE CALLE 109B Y CALLE 119,5200301,UCAP POSTE CONCRETO REDONDO 9M.,9,,POSTE CONCRETO REDONDO 9M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 17",5200301
2026,17,SS,1317709,CARABOBO NORTE 2C-1 CARRERA 52 ENTRE CALLE 109B Y CALLE 119,5200407,"UCAP TRIPLEX AL 2X4+1X4 XLP,AEREO",685,,TRIPLEX AL 2X4+1X4 XLP AEREO,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 17",5200407
2026,17,SS,1317709,CARABOBO NORTE 2C-1 CARRERA 52 ENTRE CALLE 109B Y CALLE 119,5200421,CABLE FZA AL 3X6 AWG XLPE 600V 90°C,94,,CABLE FZA AL 3X6 AWG XLPE 600V 90°C,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 17",5200421
2026,17,SS,1317709,CARABOBO NORTE 2C-1 CARRERA 52 ENTRE CALLE 109B Y CALLE 119,5200217,UCAP LUMINARIA 70W,,1,LUMINARIA 70W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 17",5200217
2026,17,SS,1317709,CARABOBO NORTE 2C-1 CARRERA 52 ENTRE CALLE 109B Y CALLE 119,5200201,UCAP BOMBILLO 70W,,1,BOMBILLO 70W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 17",5200201
2026,17,SS,1317709,CARABOBO NORTE 2C-1 CARRERA 52 ENTRE CALLE 109B Y CALLE 119,5200219,UCAP LUMINARIA 250W,,18,LUMINARIA 250W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 17",5200219
2026,17,SS,1317709,CARABOBO NORTE 2C-1 CARRERA 52 ENTRE CALLE 109B Y CALLE 119,5200203,UCAP BOMBILLO 250W,,18,BOMBILLO 250W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 17",5200203
2026,17,SS,1317709,CARABOBO NORTE 2C-1 CARRERA 52 ENTRE CALLE 109B Y CALLE 119,5200233,"UCAP BRAZO 1"" - 1.5M - 52°/20°",,1,BRAZO 1 - 1.5M - 52°/20°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 17",5200233
2026,17,SS,1317709,CARABOBO NORTE 2C-1 CARRERA 52 ENTRE CALLE 109B Y CALLE 119,5200236,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/20°",,18,BRAZO 1 1/2 - 1.5M - 52°/20°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 17",5200236
2026,17,SS,1317709,CARABOBO NORTE 2C-1 CARRERA 52 ENTRE CALLE 109B Y CALLE 119,5200270,LUM LED (KORELED) 44W,,4,LUM LED KORELED 44W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 17",5200270
2026,17,SS,1317709,CARABOBO NORTE 2C-1 CARRERA 52 ENTRE CALLE 109B Y CALLE 119,5200272,LUM LED (SEPIALED II) 128W,,1,LUM LED SEPIALED II 128W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 17",5200272
2026,18,SS,1317798,CARABOBO NORTE 2C-2 CRA 52 ENTRE CLE 119 Y AUTOPISTA MED- BGTA,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",5,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 18",5200231
2026,18,SS,1317798,CARABOBO NORTE 2C-2 CRA 52 ENTRE CLE 119 Y AUTOPISTA MED- BGTA,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",5,2,BRAZO 1 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 18",5200232
2026,18,SS,1317798,CARABOBO NORTE 2C-2 CRA 52 ENTRE CLE 119 Y AUTOPISTA MED- BGTA,5200235,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/0°",2,2,BRAZO 1 1/2 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 18",5200235
2026,18,SS,1317798,CARABOBO NORTE 2C-2 CRA 52 ENTRE CLE 119 Y AUTOPISTA MED- BGTA,5200241,UCAP BRAZO CURVO 3000M,9,,BRAZO CURVO 3000M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 18",5200241
2026,18,SS,1317798,CARABOBO NORTE 2C-2 CRA 52 ENTRE CLE 119 Y AUTOPISTA MED- BGTA,5200272,LUM LED (SEPIALED II) 128W,,1,LUM LED SEPIALED II 128W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 18",5200272
2026,18,SS,1317798,CARABOBO NORTE 2C-2 CRA 52 ENTRE CLE 119 Y AUTOPISTA MED- BGTA,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,10,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 18",5000263
2026,18,SS,1317798,CARABOBO NORTE 2C-2 CRA 52 ENTRE CLE 119 Y AUTOPISTA MED- BGTA,5000264,"LUM LED 62,4W ASIMÉTRICA 4000K HORIZONTAL",2,,LUM LED 62 4W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 18",5000264
2026,18,SS,1317798,CARABOBO NORTE 2C-2 CRA 52 ENTRE CLE 119 Y AUTOPISTA MED- BGTA,5000265,LUM LED 130W ASIMÉTRICA 4000K HORIZONTAL,8,,LUM LED 130W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 18",5000265
2026,18,SS,1317798,CARABOBO NORTE 2C-2 CRA 52 ENTRE CLE 119 Y AUTOPISTA MED- BGTA,5200301,UCAP POSTE CONCRETO REDONDO 9M.,2,,POSTE CONCRETO REDONDO 9M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 18",5200301
2026,18,SS,1317798,CARABOBO NORTE 2C-2 CRA 52 ENTRE CLE 119 Y AUTOPISTA MED- BGTA,5200308,UCAP POSTE CONCRETO OCTOG 8M,1,,POSTE CONCRETO OCTOG 8M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 18",5200308
2026,18,SS,1317798,CARABOBO NORTE 2C-2 CRA 52 ENTRE CLE 119 Y AUTOPISTA MED- BGTA,5200407,"UCAP TRIPLEX AL 2X4+1X4 XLP,AEREO",41,,TRIPLEX AL 2X4+1X4 XLP AEREO,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 18",5200407
2026,18,SS,1317798,CARABOBO NORTE 2C-2 CRA 52 ENTRE CLE 119 Y AUTOPISTA MED- BGTA,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,102,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 18",5200464
2026,18,SS,1317798,CARABOBO NORTE 2C-2 CRA 52 ENTRE CLE 119 Y AUTOPISTA MED- BGTA,5200217,UCAP LUMINARIA 70W,,1,LUMINARIA 70W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 18",5200217
2026,18,SS,1317798,CARABOBO NORTE 2C-2 CRA 52 ENTRE CLE 119 Y AUTOPISTA MED- BGTA,5200201,UCAP BOMBILLO 70W,,1,BOMBILLO 70W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 18",5200201
2026,18,SS,1317798,CARABOBO NORTE 2C-2 CRA 52 ENTRE CLE 119 Y AUTOPISTA MED- BGTA,5200218,UCAP LUMINARIA 150W,,3,LUMINARIA 150W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 18",5200218
2026,18,SS,1317798,CARABOBO NORTE 2C-2 CRA 52 ENTRE CLE 119 Y AUTOPISTA MED- BGTA,5200202,UCAP BOMBILLO 150W,,3,BOMBILLO 150W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 18",5200202
2026,18,SS,1317798,CARABOBO NORTE 2C-2 CRA 52 ENTRE CLE 119 Y AUTOPISTA MED- BGTA,5200219,UCAP LUMINARIA 250W,,3,LUMINARIA 250W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 18",5200219
2026,18,SS,1317798,CARABOBO NORTE 2C-2 CRA 52 ENTRE CLE 119 Y AUTOPISTA MED- BGTA,5200203,UCAP BOMBILLO 250W,,3,BOMBILLO 250W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 18",5200203
2026,18,SS,1317798,CARABOBO NORTE 2C-2 CRA 52 ENTRE CLE 119 Y AUTOPISTA MED- BGTA,5200236,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/20°",,6,BRAZO 1 1/2 - 1.5M - 52°/20°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 18",5200236
2026,18,SS,1317798,CARABOBO NORTE 2C-2 CRA 52 ENTRE CLE 119 Y AUTOPISTA MED- BGTA,5200293,LUM LED (OMEGA II ) 64.5W,,1,LUM LED OMEGA II 64.5W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 18",5200293
2026,19,SS,1384747,Sendero peatonal CR 74 B CL 65 -150 INTERIOR 154,5020117,UCAP POSTE PRFV 9M (ENTERRAR),1,,POSTE PRFV 9M ENTERRAR,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 19",5020117
2026,19,SS,1384747,Sendero peatonal CR 74 B CL 65 -150 INTERIOR 154,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 19",5200231
2026,19,SS,1384747,Sendero peatonal CR 74 B CL 65 -150 INTERIOR 154,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 19",5000263
2026,19,SS,1384747,Sendero peatonal CR 74 B CL 65 -150 INTERIOR 154,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,12,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 19",5200464
2026,20,SS,1389783,Sendero SMAP-CIV-316-26 Cl 47 D Cr 70 - 89,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 20",5200231
2026,20,SS,1389783,Sendero SMAP-CIV-316-26 Cl 47 D Cr 70 - 89,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 20",5000263
2026,21,SS,1389787,Vía M4 y Sendero SMAP-CIV-317-26 Cl 47 Entre Cr 71 y Cr 72,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 21",5200231
2026,21,SS,1389787,Vía M4 y Sendero SMAP-CIV-317-26 Cl 47 Entre Cr 71 y Cr 72,5200241,UCAP BRAZO CURVO 3000M,2,,BRAZO CURVO 3000M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 21",5200241
2026,21,SS,1389787,Vía M4 y Sendero SMAP-CIV-317-26 Cl 47 Entre Cr 71 y Cr 72,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 21",5000263
2026,21,SS,1389787,Vía M4 y Sendero SMAP-CIV-317-26 Cl 47 Entre Cr 71 y Cr 72,5200308,UCAP POSTE CONCRETO OCTOG 8M,1,,POSTE CONCRETO OCTOG 8M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 21",5200308
2026,21,SS,1389787,Vía M4 y Sendero SMAP-CIV-317-26 Cl 47 Entre Cr 71 y Cr 72,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,10,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 21",5200464
2026,21,SS,1389787,Vía M4 y Sendero SMAP-CIV-317-26 Cl 47 Entre Cr 71 y Cr 72,5200235,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/0°",,2,BRAZO 1 1/2 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 21",5200235
2026,22,SS,1389798,Sendero SMAP-CIV-318-26 Cl 45 FF Entre Cr 77 y Cr 75,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",7,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 22",5200231
2026,22,SS,1389798,Sendero SMAP-CIV-318-26 Cl 45 FF Entre Cr 77 y Cr 75,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",1,,BRAZO 1 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 22",5200232
2026,22,SS,1389798,Sendero SMAP-CIV-318-26 Cl 45 FF Entre Cr 77 y Cr 75,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,8,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 22",5000263
2026,22,SS,1389798,Sendero SMAP-CIV-318-26 Cl 45 FF Entre Cr 77 y Cr 75,5200308,UCAP POSTE CONCRETO OCTOG 8M,5,,POSTE CONCRETO OCTOG 8M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 22",5200308
2026,22,SS,1389798,Sendero SMAP-CIV-318-26 Cl 45 FF Entre Cr 77 y Cr 75,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,58,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 22",5200464
2026,23,SS,1389833,Vía M4 y Andén SMAP-CIV-300-26 Cl 45 A Cr 63 A,5200235,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/0°",1,1,BRAZO 1 1/2 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 23",5200235
2026,23,SS,1389833,Vía M4 y Andén SMAP-CIV-300-26 Cl 45 A Cr 63 A,5000265,LUM LED 130W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 130W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 23",5000265
2026,23,SS,1389833,Vía M4 y Andén SMAP-CIV-300-26 Cl 45 A Cr 63 A,5200308,UCAP POSTE CONCRETO OCTOG 8M,1,,POSTE CONCRETO OCTOG 8M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 23",5200308
2026,23,SS,1389833,Vía M4 y Andén SMAP-CIV-300-26 Cl 45 A Cr 63 A,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,5,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 23",5200464
2026,23,SS,1389833,Vía M4 y Andén SMAP-CIV-300-26 Cl 45 A Cr 63 A,5200218,UCAP LUMINARIA 150W,,1,LUMINARIA 150W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 23",5200218
2026,23,SS,1389833,Vía M4 y Andén SMAP-CIV-300-26 Cl 45 A Cr 63 A,5200202,UCAP BOMBILLO 150W,,1,BOMBILLO 150W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 23",5200202
2026,24,SS,1389854,Zona de Parqueo y Andén SMAP-CIV-299-26 Cr 77 Cl 48 A - 40,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 24",5200231
2026,24,SS,1389854,Zona de Parqueo y Andén SMAP-CIV-299-26 Cr 77 Cl 48 A - 40,5200243,UCAP BRAZO RECTO 4500M,1,,BRAZO RECTO 4500M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 24",5200243
2026,24,SS,1389854,Zona de Parqueo y Andén SMAP-CIV-299-26 Cr 77 Cl 48 A - 40,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 24",5000263
2026,24,SS,1389854,Zona de Parqueo y Andén SMAP-CIV-299-26 Cr 77 Cl 48 A - 40,5000264,"LUM LED 62,4W ASIMÉTRICA 4000K HORIZONTAL",1,,LUM LED 62 4W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 24",5000264
2026,24,SS,1389854,Zona de Parqueo y Andén SMAP-CIV-299-26 Cr 77 Cl 48 A - 40,5200219,UCAP LUMINARIA 250W,,1,LUMINARIA 250W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 24",5200219
2026,24,SS,1389854,Zona de Parqueo y Andén SMAP-CIV-299-26 Cr 77 Cl 48 A - 40,5200203,UCAP BOMBILLO 250W,,1,BOMBILLO 250W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 24",5200203
2026,24,SS,1389854,Zona de Parqueo y Andén SMAP-CIV-299-26 Cr 77 Cl 48 A - 40,5200235,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/0°",,1,BRAZO 1 1/2 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 24",5200235
2026,25,SS,1389883,Vía M4 y Andén SMAP-CIV-295-26 Cl 64 Cr 91 - 89,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",2,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 25",5200231
2026,25,SS,1389883,Vía M4 y Andén SMAP-CIV-295-26 Cl 64 Cr 91 - 89,5200235,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/0°",1,,BRAZO 1 1/2 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 25",5200235
2026,25,SS,1389883,Vía M4 y Andén SMAP-CIV-295-26 Cl 64 Cr 91 - 89,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,2,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 25",5000263
2026,25,SS,1389883,Vía M4 y Andén SMAP-CIV-295-26 Cl 64 Cr 91 - 89,5000265,LUM LED 130W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 130W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 25",5000265
2026,25,SS,1389883,Vía M4 y Andén SMAP-CIV-295-26 Cl 64 Cr 91 - 89,5200308,UCAP POSTE CONCRETO OCTOG 8M,1,,POSTE CONCRETO OCTOG 8M,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 25",5200308
2026,25,SS,1389883,Vía M4 y Andén SMAP-CIV-295-26 Cl 64 Cr 91 - 89,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,29,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 25",5200464
2026,26,SS,1390035,SMAP-CIV-285-26 CL 47 E CR 99 -122,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 26",5200231
2026,26,SS,1390035,SMAP-CIV-285-26 CL 47 E CR 99 -122,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 26",5000263
2026,26,SS,1390035,SMAP-CIV-285-26 CL 47 E CR 99 -122,5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 26",5200419
2026,26,SS,1390035,SMAP-CIV-285-26 CL 47 E CR 99 -122,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,8,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 26",5200464
2026,27,SS,1390108,SMAP-CIV-286-26 CL 3 B CR 79 AA 17,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 27",5200231
2026,27,SS,1390108,SMAP-CIV-286-26 CL 3 B CR 79 AA 17,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 27",5000263
2026,27,SS,1390108,SMAP-CIV-286-26 CL 3 B CR 79 AA 17,5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 27",5200419
2026,27,SS,1390108,SMAP-CIV-286-26 CL 3 B CR 79 AA 17,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,15,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 27",5200464
2026,28,SS,1390232,VEREDA EL PLACER Transversal 46 C # 42 A este - 493,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",1,,BRAZO 1 - 1.5M - 52°/0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 28",5200232
2026,28,SS,1390232,VEREDA EL PLACER Transversal 46 C # 42 A este - 493,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 28",5000263
2026,28,SS,1390232,VEREDA EL PLACER Transversal 46 C # 42 A este - 493,5200217,UCAP LUMINARIA 70W,,1,LUMINARIA 70W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 28",5200217
2026,28,SS,1390232,VEREDA EL PLACER Transversal 46 C # 42 A este - 493,5200201,UCAP BOMBILLO 70W,,1,BOMBILLO 70W,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 28",5200201
2026,28,SS,1390232,VEREDA EL PLACER Transversal 46 C # 42 A este - 493,5200233,"UCAP BRAZO 1"" - 1.5M - 52°/20°",,1,BRAZO 1 - 1.5M - 52°/20°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 28",5200233
2026,29,SS,1390245,LA LADERA CL 59 A CR 31,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 29",5200231
2026,29,SS,1390245,LA LADERA CL 59 A CR 31,5000263,LUM LED 48W ASIMÉTRICA 4000K HORIZONTAL,1,,LUM LED 48W ASIMETRICA 4000K HORIZONTAL,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 29",5000263
2026,29,SS,1390245,LA LADERA CL 59 A CR 31,5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 29",5200419
2026,29,SS,1390245,LA LADERA CL 59 A CR 31,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,8,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 29",5200464
2026,30,SS,1390255,EL TESORO CR 15 CL 9 A - 31,5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 30",5200419
2026,30,SS,1390255,EL TESORO CR 15 CL 9 A - 31,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,6,,CABLE CU ENCAUCHETADO 3X14 CU,"UCAP EN VALIDACION DE APROBACION_2026.pdf, pagina 30",5200464
